08.06.2019, 12:37:37, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:38, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:39, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:39, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:40, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:40, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:41, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:41, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:42, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:44, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:44, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:45, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:46, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:47, 128.0.100.152, GET, /apps/ASCard/gui_play_mech.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/gui_select_unit.php
08.06.2019, 12:37:47, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=61&chosenmech=1
08.06.2019, 12:37:52, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:53, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:37:54, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 8.1.0; SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=58&chosenmech=1
08.06.2019, 12:38:00, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:38:01, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:38:12, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:38:14, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:38:16, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:38:17, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:38:24, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:38:25, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:38:25, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:40:19, 128.0.100.152, GET, /apps/ASCard/gui_select_unit.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/gui_select_unit.php?dm=1&mechid=45&pilotid=45
08.06.2019, 12:40:21, 128.0.100.152, GET, /apps/ASCard/gui_play_mech.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/gui_select_unit.php
08.06.2019, 12:40:22, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=61&chosenmech=1
08.06.2019, 12:50:57, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:00, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:01, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:02, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:03, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:16, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:18, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:18, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:24, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:34, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:58, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:59, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:51:59, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:00, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:01, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:01, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:02, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:05, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:11, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:11, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:14, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php
08.06.2019, 12:52:14, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php?index=47&h=1&a=0&s=0&e=1&fc=0&mp=0&w=0&mstat=images/DD_01.png
08.06.2019, 12:52:15, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php?index=47&h=4&a=0&s=0&e=2&fc=0&mp=0&w=0&mstat=images/DD_04.png
08.06.2019, 12:52:15, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php?index=47&h=4&a=0&s=0&e=1&fc=0&mp=0&w=0&mstat=images/DD_01.png
08.06.2019, 12:52:16, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:16, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:16, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php?index=47&h=4&a=0&s=0&e=2&fc=0&mp=0&w=0&mstat=images/DD_04.png
08.06.2019, 12:52:17, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php?index=47&h=4&a=0&s=0&e=1&fc=0&mp=0&w=0&mstat=images/DD_01.png
08.06.2019, 12:52:18, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php?index=47&h=3&a=0&s=0&e=0&fc=0&mp=0&w=0&mstat=images/DD_01.png
08.06.2019, 12:52:19, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php?index=47&h=2&a=0&s=0&e=0&fc=0&mp=0&w=0&mstat=images/DD_01.png
08.06.2019, 12:52:19, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (iPad; CPU OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/74.0.3729.155 Mobile/15E148 Safari/605.1, https://www.clanwolf.net/apps/ASCard/save.php?index=47&h=1&a=0&s=0&e=0&fc=0&mp=0&w=0&mstat=images/DD_01.png
08.06.2019, 12:52:22, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:23, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:52:23, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 4.2.2; K00F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=1&chosenmech=1
08.06.2019, 12:55:33, 17.58.98.110, GET, /apps/ASCard/login.php, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot), 
08.06.2019, 13:05:15, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:05:16, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:12:22, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:12:23, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:12, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:14, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:14, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:14, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:15, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:18, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:20, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:21, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:21, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:22, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:22, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:24, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:25, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:26, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:26, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:27, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
08.06.2019, 13:17:27, 128.0.100.152, GET, /apps/ASCard/save.php, Mozilla/5.0 (Linux; Android 7.0; NEM-L51) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36, https://www.clanwolf.net/apps/ASCard/gui_play_mech.php?unit=64&chosenmech=1
